Word	Joy	Anger	Sadness	Fear	Disgust
ableger	1.7030999660491943	1.4282000064849854	1.2166999578475952	1.3442000150680542	1.3107999563217163
ablehnen	1.4019999504089355	2.0536999702453613	1.4744000434875488	1.8415000438690186	1.5384000539779663
abmagern	1.339900016784668	2.001499891281128	1.4185999631881714	1.643399953842163	1.6571999788284302
abort	1.3969999551773071	1.9515000581741333	1.404099941253662	1.67330002784729	1.5879000425338745
abreise	1.6019999980926514	1.7937999963760376	1.3916000127792358	1.8702000379562378	1.4128999710083008
absage	1.1995999813079834	2.5030999183654785	1.896299958229065	2.2769999504089355	1.7367000579833984
absatz	1.6433000564575195	1.4630999565124512	1.2247999906539917	1.3624999523162842	1.3236000537872314
abscheu	1.211400032043457	2.6809000968933105	2.094099998474121	2.78439998626709	1.770799994468689
abschied	1.1937999725341797	2.4974000453948975	1.9104000329971313	2.250699996948242	1.7517999410629272
abseits	1.3698999881744385	2.0406999588012695	1.4393999576568604	1.7293000221252441	1.6073999404907227
absender	1.6686999797821045	1.4215999841690063	1.212499976158142	1.332800030708313	1.309399962425232
absicht	2.1807000637054443	1.3789000511169434	1.2211999893188477	1.3454999923706055	1.2635999917984009
